,user_id,item_id,rating
267885,449,Machine,1
267890,455,Machine,1
267894,459,Machine,1
267895,460,Machine,1
267916,486,Machine,2
267917,487,Machine,1
267928,498,Machine,1
267951,523,Machine,1
267955,527,Machine,1
267991,566,Machine,1
268025,609,Machine,1
268027,611,Machine,1
268029,613,Machine,1
268030,614,Machine,1
268031,615,Machine,1
268106,697,Machine,1
268120,714,Machine,2
268135,730,Machine,1
268147,744,Machine,1
268149,746,Machine,1
268153,751,Machine,2
268157,756,Machine,2
268174,775,Machine,1
268201,803,Machine,1
268219,823,Machine,1
268220,824,Machine,1
268230,834,Machine,2
268256,863,Machine,1
268302,912,Machine,2
268338,951,Machine,1
268340,953,Machine,2
268349,964,Machine,1
268354,969,Machine,1
268355,970,Machine,1
268372,987,Machine,2
268389,1005,Machine,2
268408,1025,Machine,2
268412,1031,Machine,2
268425,1045,Machine,2
268426,1046,Machine,1
268440,1062,Machine,1
268446,1068,Machine,2
268447,1069,Machine,1
268452,1074,Machine,1
268455,1078,Machine,2
268457,1080,Machine,1
268465,1089,Machine,1
268484,1110,Machine,2
268511,1144,Machine,1
268513,1146,Machine,1
268524,1162,Machine,1
268548,1196,Machine,1
268599,115,Book cover,1
268720,248,Book cover,1
268794,327,Book cover,2
268873,411,Book cover,2
268904,443,Book cover,1
268928,470,Book cover,2
268930,473,Book cover,1
268946,491,Book cover,2
268973,520,Book cover,1
269045,602,Book cover,1
269082,646,Book cover,2
269136,703,Book cover,2
269223,800,Book cover,1
269254,833,Book cover,1
269257,836,Book cover,1
269437,1031,Book cover,1
269454,1049,Book cover,1
269504,1104,Book cover,1
269510,1111,Book cover,1
269539,1147,Book cover,2
269546,1159,Book cover,1
269587,39,Sports gear,1
269589,41,Sports gear,1
269591,43,Sports gear,2
269605,60,Sports gear,1
269607,62,Sports gear,2
270105,643,Sports gear,1
270341,901,Sports gear,1
270374,936,Sports gear,2
270455,1022,Sports gear,2
270597,1195,Sports gear,2
270697,168,Produce,1
270867,353,Produce,1
270928,416,Produce,1
271074,574,Produce,2
271077,577,Produce,2
271125,638,Produce,2
271179,695,Produce,1
271226,748,Produce,1
271453,994,Produce,1
271455,996,Produce,2
271607,1177,Produce,1
271700,144,Flowerpot,2
271727,173,Flowerpot,2
271804,259,Flowerpot,1
272027,497,Flowerpot,2
272092,567,Flowerpot,1
272238,734,Flowerpot,2
272245,742,Flowerpot,2
272357,864,Flowerpot,1
272513,1032,Flowerpot,1
272552,1074,Flowerpot,2
272654,30,Architecture,2
272661,38,Architecture,2
272679,59,Architecture,2
272690,70,Architecture,2
272696,76,Architecture,1
273312,789,Architecture,2
273347,826,Architecture,2
273546,1041,Architecture,2
273575,1072,Architecture,2
273594,1093,Architecture,2
273744,137,Hood,1
273792,189,Hood,1
273810,209,Hood,2
273812,212,Hood,1
273847,250,Hood,1
273860,265,Hood,1
273872,278,Hood,2
273882,288,Hood,1
273889,295,Hood,2
273893,299,Hood,1
273937,347,Hood,1
273948,359,Hood,1
273973,385,Hood,1
273980,392,Hood,1
273987,399,Hood,1
274010,423,Hood,2
274026,440,Hood,1
274040,455,Hood,1
274073,493,Hood,2
274083,503,Hood,1
274107,529,Hood,2
274112,534,Hood,2
274120,543,Hood,1
274126,549,Hood,1
274127,550,Hood,1
274130,554,Hood,2
274149,574,Hood,1
274151,576,Hood,1
274152,577,Hood,1
274154,579,Hood,1
274161,592,Hood,1
274163,594,Hood,1
274164,595,Hood,1
274171,603,Hood,1
274172,604,Hood,1
274175,609,Hood,1
274215,654,Hood,2
274232,671,Hood,1
274235,674,Hood,1
274240,679,Hood,1
274241,680,Hood,2
274246,686,Hood,1
274256,697,Hood,2
274266,709,Hood,1
274273,717,Hood,1
274274,718,Hood,1
274277,721,Hood,1
274300,747,Hood,1
274302,749,Hood,1
274306,755,Hood,1
274344,796,Hood,2
274346,798,Hood,1
274364,817,Hood,2
274368,822,Hood,2
274386,841,Hood,1
274391,847,Hood,2
274441,901,Hood,1
274454,914,Hood,1
274455,915,Hood,1
274488,951,Hood,1
274492,955,Hood,2
274515,980,Hood,1
274540,1006,Hood,2
274587,1059,Hood,2
274601,1073,Hood,2
274604,1077,Hood,2
274608,1082,Hood,1
274612,1086,Hood,1
274652,1131,Hood,1
274659,1142,Hood,2
274665,1152,Hood,1
274709,36,Drawer,2
274714,41,Drawer,1
274727,57,Drawer,2
274735,65,Drawer,1
274738,68,Drawer,1
275492,928,Drawer,1
275500,937,Drawer,1
275585,1029,Drawer,1
275634,1083,Drawer,1
275655,1106,Drawer,1
275776,117,Land lot,2
275777,118,Land lot,1
275782,123,Land lot,2
275805,149,Land lot,2
275819,164,Land lot,1
275828,174,Land lot,2
275881,233,Land lot,2
275980,340,Land lot,1
276008,369,Land lot,1
276057,420,Land lot,1
276073,436,Land lot,2
276106,474,Land lot,1
276139,509,Land lot,1
276173,546,Land lot,1
276225,609,Land lot,2
276283,672,Land lot,1
276294,684,Land lot,1
276325,719,Land lot,2
276326,720,Land lot,1
276343,740,Land lot,2
276354,753,Land lot,1
276407,809,Land lot,1
276410,812,Land lot,1
276538,951,Land lot,1
276556,971,Land lot,1
276623,1043,Land lot,1
276652,1074,Land lot,1
276673,1098,Land lot,1
276677,1102,Land lot,1
276782,62,Dress,1
276786,66,Dress,2
276795,75,Dress,2
276796,76,Dress,2
276797,78,Dress,2
276839,159,Dress,1
276863,185,Dress,2
276946,277,Dress,1
277007,342,Dress,1
277017,353,Dress,1
277018,354,Dress,2
277038,374,Dress,1
277142,487,Dress,2
277177,524,Dress,2
277192,540,Dress,1
277259,619,Dress,2
277309,673,Dress,2
277330,696,Dress,2
277359,729,Dress,1
277367,738,Dress,1
277408,784,Dress,2
277411,788,Dress,2
277490,872,Dress,2
277575,965,Dress,1
277596,986,Dress,2
277640,1035,Dress,1
277658,1054,Dress,2
277674,1071,Dress,1
277687,1086,Dress,2
277708,1109,Dress,2
277775,24,Electronic device,2
277776,26,Electronic device,1
277780,32,Electronic device,1
277782,34,Electronic device,1
277790,42,Electronic device,1
277794,47,Electronic device,1
277798,52,Electronic device,1
277801,56,Electronic device,2
277803,58,Electronic device,1
277806,61,Electronic device,1
277809,64,Electronic device,1
277810,65,Electronic device,2
277815,70,Electronic device,2
277817,72,Electronic device,1
277822,78,Electronic device,1
277835,127,Electronic device,1
277836,128,Electronic device,1
277841,134,Electronic device,1
277863,158,Electronic device,1
277881,177,Electronic device,2
277884,180,Electronic device,1
277907,205,Electronic device,2
277911,210,Electronic device,1
277916,217,Electronic device,1
277917,218,Electronic device,1
277930,232,Electronic device,2
277939,242,Electronic device,1
277946,249,Electronic device,1
277961,266,Electronic device,2
277964,269,Electronic device,1
277982,288,Electronic device,2
277984,290,Electronic device,2
277986,292,Electronic device,1
277995,301,Electronic device,1
278008,315,Electronic device,1
278050,361,Electronic device,1
278052,363,Electronic device,1
278055,366,Electronic device,1
278058,369,Electronic device,2
278063,374,Electronic device,1
278071,383,Electronic device,2
278079,391,Electronic device,1
278081,393,Electronic device,2
278087,399,Electronic device,1
278095,408,Electronic device,2
278110,423,Electronic device,2
278134,448,Electronic device,1
278135,449,Electronic device,1
278140,455,Electronic device,1
278144,459,Electronic device,1
278145,460,Electronic device,1
278166,486,Electronic device,2
278201,523,Electronic device,1
278241,566,Electronic device,1
278244,569,Electronic device,1
278253,578,Electronic device,1
278261,592,Electronic device,1
278266,598,Electronic device,1
278275,609,Electronic device,1
278277,611,Electronic device,1
278279,613,Electronic device,1
278280,614,Electronic device,1
278281,615,Electronic device,1
278282,616,Electronic device,1
278284,619,Electronic device,1
278291,626,Electronic device,2
278316,655,Electronic device,1
278347,687,Electronic device,2
278358,699,Electronic device,2
278363,705,Electronic device,1
278364,706,Electronic device,2
278370,714,Electronic device,2
278391,737,Electronic device,2
278409,758,Electronic device,1
278414,763,Electronic device,1
278420,771,Electronic device,2
278440,792,Electronic device,2
278441,793,Electronic device,1
278450,802,Electronic device,1
278469,823,Electronic device,2
278480,834,Electronic device,2
278489,845,Electronic device,2
278490,846,Electronic device,1
278494,850,Electronic device,1
278495,851,Electronic device,1
278502,859,Electronic device,1
278505,862,Electronic device,2
278506,863,Electronic device,1
278508,865,Electronic device,1
278513,870,Electronic device,2
278520,878,Electronic device,1
278526,884,Electronic device,1
278541,901,Electronic device,1
278547,907,Electronic device,1
278552,912,Electronic device,2
278557,917,Electronic device,1
278558,918,Electronic device,1
278574,936,Electronic device,1
278581,944,Electronic device,1
278597,962,Electronic device,2
278599,964,Electronic device,1
278604,969,Electronic device,1
278609,974,Electronic device,1
278620,985,Electronic device,1
278627,993,Electronic device,2
278636,1002,Electronic device,1
278639,1005,Electronic device,2
278656,1023,Electronic device,1
278662,1031,Electronic device,2
278672,1042,Electronic device,1
278697,1069,Electronic device,1
278701,1073,Electronic device,1
278707,1080,Electronic device,1
278711,1085,Electronic device,1
278721,1095,Electronic device,2
278761,1144,Electronic device,1
278763,1146,Electronic device,1
278767,1154,Electronic device,1
278772,1160,Electronic device,1
278780,1174,Electronic device,1
278787,1182,Electronic device,1
278796,1194,Electronic device,2
278802,27,Symbol,1
278812,39,Symbol,1
278814,41,Symbol,2
278817,44,Symbol,2
278821,50,Symbol,1
278824,53,Symbol,2
278826,56,Symbol,2
278828,58,Symbol,1
278850,116,Symbol,2
278858,125,Symbol,2
278867,135,Symbol,1
278875,144,Symbol,2
278882,151,Symbol,2
278896,167,Symbol,2
278910,181,Symbol,2
278926,198,Symbol,2
278946,222,Symbol,2
278955,232,Symbol,1
278962,239,Symbol,2
278975,253,Symbol,2
278976,255,Symbol,2
278988,268,Symbol,2
278997,278,Symbol,2
279024,306,Symbol,1
279035,317,Symbol,1
279047,330,Symbol,2
279063,348,Symbol,1
279082,368,Symbol,1
279085,371,Symbol,1
279124,412,Symbol,1
279142,430,Symbol,2
279153,442,Symbol,1
279175,467,Symbol,1
279201,496,Symbol,1
279204,499,Symbol,1
279220,515,Symbol,1
279221,516,Symbol,1
279238,536,Symbol,1
279260,559,Symbol,1
279263,562,Symbol,2
279285,585,Symbol,1
279298,605,Symbol,1
279310,620,Symbol,2
279313,623,Symbol,2
279314,624,Symbol,2
279321,634,Symbol,1
279327,640,Symbol,1
279341,655,Symbol,1
279343,657,Symbol,1
279347,661,Symbol,1
279355,669,Symbol,2
279361,675,Symbol,2
279367,681,Symbol,1
279385,701,Symbol,1
279400,719,Symbol,2
279406,725,Symbol,2
279411,731,Symbol,1
279414,735,Symbol,1
279428,751,Symbol,2
279431,755,Symbol,1
279440,764,Symbol,2
279455,781,Symbol,2
279466,793,Symbol,1
279468,795,Symbol,1
279474,801,Symbol,1
279487,814,Symbol,2
279488,816,Symbol,2
279554,887,Symbol,2
279573,908,Symbol,2
279593,930,Symbol,1
279595,932,Symbol,1
279610,948,Symbol,1
279613,951,Symbol,1
279622,962,Symbol,1
279639,979,Symbol,1
279643,983,Symbol,1
279657,998,Symbol,1
279661,1002,Symbol,1
279689,1033,Symbol,1
279690,1035,Symbol,2
279698,1043,Symbol,2
279701,1046,Symbol,1
279723,1070,Symbol,1
279740,1089,Symbol,1
279754,1104,Symbol,1
279767,1118,Symbol,1
279769,1120,Symbol,1
279778,1136,Symbol,1
279781,1139,Symbol,1
279782,1140,Symbol,1
279783,1141,Symbol,1
279810,1180,Symbol,1
279819,1192,Symbol,1
279893,136,Condominium,1
279979,231,Condominium,1
279993,246,Condominium,2
279994,247,Condominium,1
279996,249,Condominium,1
280053,310,Condominium,2
280064,322,Condominium,2
280073,332,Condominium,1
280106,367,Condominium,1
280134,396,Condominium,1
280213,482,Condominium,1
280217,487,Condominium,2
280277,550,Condominium,2
280301,576,Condominium,1
280349,637,Condominium,1
280358,647,Condominium,1
280467,766,Condominium,1
280480,781,Condominium,1
280550,857,Condominium,1
280628,941,Condominium,1
280635,948,Condominium,2
280669,984,Condominium,1
280693,1009,Condominium,2
280741,1063,Condominium,2
280745,1067,Condominium,1
280746,1068,Condominium,2
280760,1084,Condominium,2
280775,1100,Condominium,1
280802,1131,Condominium,1
280829,1173,Condominium,1
280836,1181,Condominium,1
280922,141,Cartoon,2
280985,209,Cartoon,1
281000,226,Cartoon,1
281043,274,Cartoon,1
281071,303,Cartoon,2
281091,324,Cartoon,1
281109,344,Cartoon,1
281113,348,Cartoon,1
281156,393,Cartoon,2
281170,408,Cartoon,2
281197,435,Cartoon,2
281255,500,Cartoon,1
281263,508,Cartoon,2
281267,512,Cartoon,1
281318,568,Cartoon,1
281359,619,Cartoon,2
281361,621,Cartoon,2
281369,631,Cartoon,2
281423,688,Cartoon,1
281463,734,Cartoon,2
281498,774,Cartoon,2
281523,800,Cartoon,1
281533,810,Cartoon,2
281576,858,Cartoon,1
281619,904,Cartoon,2
281634,919,Cartoon,1
281648,935,Cartoon,1
281700,991,Cartoon,2
281781,1079,Cartoon,2
281806,1107,Cartoon,1
281945,138,Security,2
281989,186,Security,1
282247,462,Security,1
282290,510,Security,2
282340,564,Security,1
282421,660,Security,2
282427,666,Security,1
282448,688,Security,1
282455,696,Security,1
282494,741,Security,1
282962,129,Wall,1
283097,278,Wall,2
283100,281,Wall,2
283227,415,Wall,1
283264,454,Wall,1
283271,461,Wall,1
283278,470,Wall,1
283282,475,Wall,1
283294,489,Wall,2
283398,605,Wall,1
283413,623,Wall,1
283463,677,Wall,1
283480,696,Wall,1
283534,758,Wall,2
283547,773,Wall,1
283572,799,Wall,2
283580,807,Wall,2
283626,858,Wall,1
283640,872,Wall,1
283649,882,Wall,2
283979,120,Alcoholic beverage,1
283996,139,Alcoholic beverage,1
284030,176,Alcoholic beverage,2
284046,193,Alcoholic beverage,2
284085,237,Alcoholic beverage,1
284107,262,Alcoholic beverage,1
284132,288,Alcoholic beverage,1
284145,301,Alcoholic beverage,1
284211,372,Alcoholic beverage,1
284223,385,Alcoholic beverage,2
284264,427,Alcoholic beverage,2
284301,468,Alcoholic beverage,2
284313,482,Alcoholic beverage,2
284331,501,Alcoholic beverage,2
284364,537,Alcoholic beverage,2
284505,696,Alcoholic beverage,1
284518,712,Alcoholic beverage,1
284528,722,Alcoholic beverage,2
284538,734,Alcoholic beverage,2
284618,822,Alcoholic beverage,2
284657,864,Alcoholic beverage,1
284688,898,Alcoholic beverage,1
284791,1007,Alcoholic beverage,2
284796,1013,Alcoholic beverage,2
284799,1016,Alcoholic beverage,1
284835,1057,Alcoholic beverage,1
284839,1061,Alcoholic beverage,1
284868,1092,Alcoholic beverage,1
284915,1152,Alcoholic beverage,2
285017,135,Auto part,1
285034,153,Auto part,2
285050,171,Auto part,1
285077,199,Auto part,2
285079,201,Auto part,1
285097,223,Auto part,1
285109,236,Auto part,2
285110,237,Auto part,2
285112,239,Auto part,2
285121,249,Auto part,2
285129,259,Auto part,2
285138,268,Auto part,1
285145,276,Auto part,1
285151,282,Auto part,1
285154,285,Auto part,1
285167,298,Auto part,2
285176,308,Auto part,1
285211,346,Auto part,1
285228,364,Auto part,1
285229,365,Auto part,2
285232,368,Auto part,2
285235,371,Auto part,2
285256,393,Auto part,2
285275,413,Auto part,1
285284,422,Auto part,1
285287,425,Auto part,1
285307,446,Auto part,2
285322,462,Auto part,2
285343,488,Auto part,1
285346,491,Auto part,2
285374,521,Auto part,1
285376,523,Auto part,2
285378,525,Auto part,1
285380,527,Auto part,1
285383,530,Auto part,2
285384,531,Auto part,2
285404,553,Auto part,2
285414,563,Auto part,1
285420,570,Auto part,1
285423,573,Auto part,2
285428,578,Auto part,1
285433,583,Auto part,1
285437,593,Auto part,2
285455,614,Auto part,1
285460,620,Auto part,2
285471,634,Auto part,2
285487,651,Auto part,1
285496,660,Auto part,1
285507,671,Auto part,1
285511,675,Auto part,2
285515,679,Auto part,1
285526,691,Auto part,2
285547,716,Auto part,2
285548,717,Auto part,2
285560,730,Auto part,1
285576,748,Auto part,2
285589,763,Auto part,1
285593,767,Auto part,2
285599,775,Auto part,1
285601,777,Auto part,2
285626,803,Auto part,2
285636,813,Auto part,2
285652,831,Auto part,2
285671,852,Auto part,1
285674,856,Auto part,1
285696,879,Auto part,1
285707,890,Auto part,1
285710,894,Auto part,2
285715,900,Auto part,1
285746,933,Auto part,1
285774,964,Auto part,1
285779,969,Auto part,1
285783,973,Auto part,1
285785,975,Auto part,2
285792,982,Auto part,2
285834,1026,Auto part,2
285846,1041,Auto part,1
285862,1059,Auto part,1
285867,1064,Auto part,1
285880,1078,Auto part,1
285889,1088,Auto part,2
285906,1107,Auto part,1
285931,1139,Auto part,2
285937,1145,Auto part,2
285949,1162,Auto part,2
285954,1173,Auto part,2
285963,1183,Auto part,1
285964,1184,Auto part,2
285976,26,Label,2
285980,32,Label,1
285995,49,Label,2
286013,68,Label,2
286021,76,Label,2
286123,224,Label,1
286235,345,Label,1
286299,412,Label,1
286372,492,Label,2
286393,513,Label,1
286506,644,Label,1
286563,705,Label,1
286574,718,Label,2
286645,797,Label,1
286673,827,Label,2
286690,846,Label,1
286730,888,Label,1
286759,919,Label,2
286761,922,Label,1
286818,983,Label,1
286828,994,Label,2
286964,1147,Label,1
287177,256,Cylinder,1
287262,347,Cylinder,1
287332,420,Cylinder,1
287402,497,Cylinder,1
287471,571,Cylinder,1
287619,741,Cylinder,2
287622,744,Cylinder,1
287685,812,Cylinder,1
287995,1158,Cylinder,1
288004,1173,Cylinder,2
288187,239,Combat vehicle,2
288196,249,Combat vehicle,2
288220,276,Combat vehicle,1
288286,346,Combat vehicle,1
288331,393,Combat vehicle,2
288582,671,Combat vehicle,2
288651,748,Combat vehicle,2
288701,803,Combat vehicle,2
288854,969,Combat vehicle,1
288964,1088,Combat vehicle,2
289227,256,Kitchen appliance accessory,1
289312,347,Kitchen appliance accessory,1
289382,420,Kitchen appliance accessory,1
289452,497,Kitchen appliance accessory,1
289521,571,Kitchen appliance accessory,1
289669,741,Kitchen appliance accessory,2
289672,744,Kitchen appliance accessory,1
289735,812,Kitchen appliance accessory,1
290045,1158,Kitchen appliance accessory,1
290054,1173,Kitchen appliance accessory,2
290084,36,Interior design,2
290089,41,Interior design,1
290102,57,Interior design,2
290110,65,Interior design,1
290113,68,Interior design,1
290137,129,Interior design,1
290272,278,Interior design,2
290446,461,Interior design,1
290453,470,Interior design,1
290573,605,Interior design,1
290588,623,Interior design,1
290655,696,Interior design,1
290709,758,Interior design,2
290722,773,Interior design,1
290815,872,Interior design,1
290867,928,Interior design,1
290875,937,Interior design,1
290960,1029,Interior design,1
291009,1083,Interior design,1
291030,1106,Interior design,1
291100,24,Rectangle,2
291101,26,Rectangle,1
291102,27,Rectangle,1
291103,29,Rectangle,1
291104,30,Rectangle,1
291105,32,Rectangle,1
291106,33,Rectangle,1
291107,34,Rectangle,1
291108,35,Rectangle,1
291109,36,Rectangle,2
291110,37,Rectangle,1
291111,38,Rectangle,1
291112,39,Rectangle,1
291113,40,Rectangle,1
291114,41,Rectangle,2
291115,42,Rectangle,1
291116,43,Rectangle,2
291117,44,Rectangle,2
291118,45,Rectangle,2
291119,47,Rectangle,2
291120,49,Rectangle,2
291121,50,Rectangle,1
291123,52,Rectangle,2
291124,53,Rectangle,2
291125,55,Rectangle,1
291126,56,Rectangle,2
291127,57,Rectangle,2
291128,58,Rectangle,1
291129,59,Rectangle,1
291130,60,Rectangle,2
291131,61,Rectangle,1
291132,62,Rectangle,2
291133,63,Rectangle,2
291134,64,Rectangle,1
291135,65,Rectangle,1
291136,66,Rectangle,1
291137,67,Rectangle,1
291138,68,Rectangle,2
291139,69,Rectangle,1
291140,70,Rectangle,2
291141,71,Rectangle,1
291142,72,Rectangle,1
291143,73,Rectangle,1
291144,74,Rectangle,2
291145,75,Rectangle,2
291146,76,Rectangle,2
291147,78,Rectangle,1
291148,80,Rectangle,2
291149,115,Rectangle,1
291150,116,Rectangle,2
291152,118,Rectangle,1
291153,119,Rectangle,1
291154,120,Rectangle,2
291155,121,Rectangle,2
291157,123,Rectangle,1
291158,125,Rectangle,2
291159,126,Rectangle,2
291160,127,Rectangle,1
291161,128,Rectangle,1
291162,129,Rectangle,1
291163,130,Rectangle,1
291164,132,Rectangle,1
291165,133,Rectangle,2
291166,134,Rectangle,1
291167,135,Rectangle,1
291168,136,Rectangle,2
291169,137,Rectangle,2
291172,141,Rectangle,2
291173,142,Rectangle,1
291175,144,Rectangle,2
291176,145,Rectangle,2
291177,146,Rectangle,1
291178,147,Rectangle,1
291179,148,Rectangle,2
291180,149,Rectangle,2
291181,150,Rectangle,2
291182,151,Rectangle,1
291183,152,Rectangle,1
291184,153,Rectangle,1
291185,154,Rectangle,1
291186,155,Rectangle,1
291187,157,Rectangle,1
291188,158,Rectangle,1
291189,159,Rectangle,1
291190,160,Rectangle,2
291191,161,Rectangle,2
291192,162,Rectangle,1
291193,163,Rectangle,1
291195,166,Rectangle,2
291196,167,Rectangle,1
291197,168,Rectangle,1
291198,169,Rectangle,1
291199,170,Rectangle,2
291200,171,Rectangle,1
291201,172,Rectangle,1
291202,173,Rectangle,2
291203,174,Rectangle,2
291204,175,Rectangle,1
291205,176,Rectangle,2
291206,177,Rectangle,2
291207,178,Rectangle,1
291208,179,Rectangle,1
291209,180,Rectangle,1
291210,181,Rectangle,2
291211,182,Rectangle,2
291212,184,Rectangle,2
291213,185,Rectangle,1
291214,186,Rectangle,2
291215,187,Rectangle,1
291216,188,Rectangle,1
291217,189,Rectangle,1
291218,190,Rectangle,2
291219,191,Rectangle,2
291222,194,Rectangle,1
291223,195,Rectangle,1
291224,196,Rectangle,2
291225,197,Rectangle,1
291226,198,Rectangle,2
291228,200,Rectangle,1
291229,201,Rectangle,2
291230,202,Rectangle,2
291231,203,Rectangle,2
291232,205,Rectangle,2
291233,206,Rectangle,1
291234,207,Rectangle,1
291235,209,Rectangle,1
291236,210,Rectangle,1
291237,212,Rectangle,1
291238,214,Rectangle,2
291239,215,Rectangle,2
291241,217,Rectangle,2
291242,218,Rectangle,2
291243,219,Rectangle,1
291244,220,Rectangle,1
291245,221,Rectangle,2
291246,222,Rectangle,1
291248,224,Rectangle,2
291249,225,Rectangle,1
291250,226,Rectangle,2
291251,227,Rectangle,2
291252,229,Rectangle,2
291253,230,Rectangle,1
291254,231,Rectangle,2
291255,232,Rectangle,1
291256,233,Rectangle,2
291257,234,Rectangle,1
291258,235,Rectangle,2
291259,236,Rectangle,1
291260,237,Rectangle,1
291261,238,Rectangle,2
291262,239,Rectangle,1
291263,241,Rectangle,1
291264,242,Rectangle,1
291265,243,Rectangle,1
291266,244,Rectangle,1
291267,245,Rectangle,1
291268,246,Rectangle,2
291269,247,Rectangle,1
291271,249,Rectangle,1
291273,251,Rectangle,2
291274,252,Rectangle,1
291275,253,Rectangle,1
291276,255,Rectangle,1
291277,256,Rectangle,1
291278,257,Rectangle,2
291279,259,Rectangle,1
291280,260,Rectangle,1
291283,263,Rectangle,2
291284,264,Rectangle,2
291285,265,Rectangle,1
291286,266,Rectangle,2
291287,267,Rectangle,1
291288,268,Rectangle,1
291289,269,Rectangle,2
291290,270,Rectangle,2
291291,271,Rectangle,2
291292,273,Rectangle,2
291293,274,Rectangle,1
291294,275,Rectangle,2
291295,276,Rectangle,1
291296,277,Rectangle,1
291297,278,Rectangle,2
291299,280,Rectangle,2
291300,281,Rectangle,2
291301,282,Rectangle,1
291302,283,Rectangle,1
291303,284,Rectangle,1
291304,285,Rectangle,1
291305,286,Rectangle,2
291306,287,Rectangle,2
291307,288,Rectangle,2
291308,289,Rectangle,2
291310,291,Rectangle,2
291311,292,Rectangle,1
291312,293,Rectangle,1
291313,294,Rectangle,1
291314,295,Rectangle,2
291316,297,Rectangle,2
291317,298,Rectangle,2
291318,299,Rectangle,1
291319,300,Rectangle,2
291320,301,Rectangle,1
291321,303,Rectangle,1
291322,304,Rectangle,2
291323,305,Rectangle,1
291324,306,Rectangle,1
291325,307,Rectangle,1
291326,308,Rectangle,1
291327,309,Rectangle,2
291329,311,Rectangle,2
291330,312,Rectangle,1
291331,313,Rectangle,2
291332,314,Rectangle,1
291333,315,Rectangle,1
291334,316,Rectangle,1
291335,317,Rectangle,1
291336,318,Rectangle,1
291337,320,Rectangle,2
291338,321,Rectangle,2
291340,323,Rectangle,1
291341,324,Rectangle,2
291342,325,Rectangle,2
291343,326,Rectangle,2
291344,327,Rectangle,1
291345,328,Rectangle,1
291346,329,Rectangle,2
291347,330,Rectangle,1
291348,332,Rectangle,1
291349,334,Rectangle,1
291350,335,Rectangle,1
291351,336,Rectangle,2
291352,337,Rectangle,2
291354,339,Rectangle,1
291355,340,Rectangle,2
291356,341,Rectangle,2
291357,342,Rectangle,1
291358,343,Rectangle,1
291359,344,Rectangle,2
291360,345,Rectangle,2
291361,346,Rectangle,1
291362,347,Rectangle,2
291363,348,Rectangle,2
291364,349,Rectangle,1
291365,350,Rectangle,1
291366,352,Rectangle,1
291367,353,Rectangle,1
291368,354,Rectangle,1
291370,356,Rectangle,2
291371,357,Rectangle,2
291372,358,Rectangle,1
291374,360,Rectangle,1
291375,361,Rectangle,1
291376,362,Rectangle,1
291377,363,Rectangle,1
291378,364,Rectangle,1
291379,365,Rectangle,1
291381,367,Rectangle,1
291382,368,Rectangle,2
291383,369,Rectangle,2
291384,370,Rectangle,1
291385,371,Rectangle,1
291386,372,Rectangle,1
291387,373,Rectangle,2
291388,374,Rectangle,2
291389,375,Rectangle,2
291390,376,Rectangle,2
291391,377,Rectangle,1
291392,379,Rectangle,1
291393,380,Rectangle,1
291394,381,Rectangle,1
291396,383,Rectangle,1
291398,385,Rectangle,1
291399,386,Rectangle,2
291400,387,Rectangle,1
291401,388,Rectangle,1
291402,389,Rectangle,1
291403,390,Rectangle,1
291404,391,Rectangle,1
291405,392,Rectangle,2
291406,393,Rectangle,2
291407,394,Rectangle,2
291408,395,Rectangle,1
291409,396,Rectangle,1
291410,397,Rectangle,1
291413,400,Rectangle,1
291414,401,Rectangle,2
291415,402,Rectangle,2
291416,403,Rectangle,1
291417,404,Rectangle,2
291418,405,Rectangle,2
291419,407,Rectangle,1
291420,408,Rectangle,2
291421,409,Rectangle,2
291422,410,Rectangle,1
291423,411,Rectangle,1
291424,412,Rectangle,1
291425,413,Rectangle,1
291427,415,Rectangle,1
291428,416,Rectangle,1
291429,417,Rectangle,1
291430,418,Rectangle,1
291431,419,Rectangle,2
291432,420,Rectangle,1
291433,421,Rectangle,1
291434,422,Rectangle,1
291435,423,Rectangle,2
291437,425,Rectangle,2
291438,426,Rectangle,2
291439,427,Rectangle,2
291440,428,Rectangle,1
291441,429,Rectangle,1
291442,430,Rectangle,1
291443,431,Rectangle,2
291444,432,Rectangle,2
291445,433,Rectangle,1
291446,434,Rectangle,2
291447,435,Rectangle,2
291448,436,Rectangle,1
291449,438,Rectangle,2
291450,439,Rectangle,1
291451,440,Rectangle,1
291452,441,Rectangle,1
291453,442,Rectangle,1
291454,443,Rectangle,2
291455,444,Rectangle,2
291456,445,Rectangle,1
291457,446,Rectangle,2
291458,447,Rectangle,2
291459,448,Rectangle,1
291460,449,Rectangle,1
291461,451,Rectangle,1
291462,452,Rectangle,2
291463,453,Rectangle,1
291464,454,Rectangle,1
291465,455,Rectangle,1
291466,456,Rectangle,2
291467,457,Rectangle,2
291468,458,Rectangle,2
291469,459,Rectangle,1
291470,460,Rectangle,1
291471,461,Rectangle,1
291472,462,Rectangle,1
291474,464,Rectangle,1
291475,467,Rectangle,1
291476,468,Rectangle,1
291477,469,Rectangle,2
291478,470,Rectangle,1
291479,471,Rectangle,2
291480,473,Rectangle,1
291481,474,Rectangle,1
291482,475,Rectangle,1
291484,478,Rectangle,1
291485,479,Rectangle,2
291486,480,Rectangle,2
291487,481,Rectangle,1
291488,482,Rectangle,2
291489,484,Rectangle,1
291490,485,Rectangle,1
291491,486,Rectangle,2
291492,487,Rectangle,1
